% Model:              Maglev electromagnet small scale.mph
% Version:            COMSOL 6.2.0.415
% Date:               Mar 27 2025, 10:47
% Dimension:          1
% Nodes:              682
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Magnetic flux density, y-component
86.63047931854632         0.001912839763872159
87.03384336189933         0.001822603748387045
87.31110241114911         0.0017605785077296973
88.50718699321999         0.0014930040705730086
88.58158580073906         0.001476360415646387
88.7312082110944          0.0015236945321580751
89.22888641914997         0.0015175582564284774
90.21473050830791         0.0013453355866855376
90.74978331166983         0.0012518641917034549
91.01989105316851         0.0012046775453861264
91.47871318897671         0.0011245233160966427
92.38758780562624         9.657468780549308E-4
92.99961008149658         8.588292513716218E-4
93.3085738952426          8.048546184225899E-4
93.72853995880341         7.314883757650163E-4
94.5604451029446          5.861581694248481E-4
95.2494368513233          5.584013336727323E-4
95.45537298346656         5.847507305421099E-4
95.77571989850745         8.424689850772994E-4
96.15166009929575         0.0011612961483856727
97.15350235980993         0.0010494794436760858
97.51105960512476         0.0010095720905003885
98.07904379361561         9.461787572507977E-4
98.42425207423945         9.076496854611705E-4
99.45682625491808         7.924029577061921E-4
99.78365158006845         9.138840846769636E-4
100.18262964368145        0.001008026212301037
100.4255598724167         9.691696511753426E-4
100.7046934605159         0.0010092534659032022
100.91702212411712        0.0010785015039860095
102.08746259815337        9.931527655975341E-4
102.23009685375405        9.82751848988187E-4
103.01635388993355        9.254178387789588E-4
103.22868255353475        9.099347928962728E-4
104.39912302757097        8.245860545059988E-4
104.54175728317165        8.141851378966655E-4
105.32801431935115        7.568511276872861E-4
105.54034298295235        7.413680818047021E-4
106.71078345698862        6.560193434149902E-4
106.85341771258925        5.960025407429723E-4
107.06574637619048        5.35508174327704E-4
108.23618685022669        4.755416418556414E-4
109.02244388640617        4.352584244362283E-4
109.16507814200685        4.279506784124514E-4
109.37740680560808        4.170721980597524E-4
110.54784727964432        3.571056655866786E-4
111.33410431582377        5.650996004023441E-4
111.43320696071669        7.903165808348653E-4
111.66103576526103        7.209427276530023E-4
112.43371996234134        6.513999204129413E-4
113.37586725898916        5.865537104061471E-4
113.64479180851731        5.680441441455042E-4
113.97269619467863        5.454751076872392E-4
114.74538039175891        4.922927211426364E-4
115.6875276884067         4.274465111365209E-4
115.95645223793491        4.0893694487591047E-4
116.28435662409623        3.863679084176215E-4
117.05704082117649        3.3318552187272304E-4
117.9991881178243         2.683393118662449E-4
118.26811266735251        2.986324408699371E-4
118.47870088066259        3.177621612230488E-4
118.62478450482303        4.687791929735241E-4
118.90455808406352        6.179614801981874E-4
119.04947046950548        6.063494278655671E-4
119.0997377289286         6.13332948059565E-4
120.16621107557245        5.578214143680305E-4
120.97712775982899        5.072391390349077E-4
121.16470578348952        4.955386481910916E-4
121.41139815834617        4.8015080148651517E-4
122.4778715049901         3.907273975787153E-4
122.70091961898845        3.5510486256823024E-4
123.02064030112876        4.6036640436503465E-4
123.4286443973549         5.374503937862281E-4
123.54312335525066        5.597338597950512E-4
123.80041730410423        5.799474503633776E-4
125.21144550983803        4.971770424907477E-4
125.31066318474845        4.913569693078261E-4
125.85478378466831        4.59439050300559E-4
126.11207773352186        4.4434627965042383E-4
127.52310593925563        3.615758717768443E-4
127.62232361416608        3.5575579859388224E-4
128.1664442140859         3.238378795866478E-4
128.42373816293946        3.0874510893656205E-4
129.8347663686732         2.2597470106325388E-4
129.93398404358365        1.687762370809109E-4
130.20777053826433        1.0022326538029678E-4
130.41837162972462        2.523701161421377E-4
131.1812103504848         4.020479331042505E-4
131.75619534094238        3.902292258827411E-4
132.31148551117315        3.7881534194874895E-4
132.7300320591422         3.7021219718642753E-4
133.49287077990243        3.5453219223455516E-4
134.06785577036           3.427134850133983E-4
134.62314594059077        3.583558721554075E-4
135.0416924885598         3.6956211780759065E-4
135.9609696518086         3.3474982158991493E-4
136.3795161997776         3.1889979616600594E-4
136.9348063700084         2.9787139834852247E-4
137.35335291797742        2.820213729245734E-4
138.2726300812262         2.472090767058927E-4
138.69117662919518        2.313590512821048E-4
139.246466799426          2.1033065346499425E-4
139.66501334739505        1.9448062804132708E-4
140.5842905106438         1.5966833182313198E-4
141.00283705861278        2.1154097968582722E-4
141.54550625694404        2.5501177475003445E-4
141.77068170862592        2.4494868723801084E-4
141.97978450356342        3.086882225431123E-4
142.3376942687659         3.7028553299657606E-4
143.73308616919795        3.255007743500646E-4
143.84706658566668        3.2184260101511195E-4
144.29144493298102        3.0758038763540685E-4
144.64935469818346        2.960933620572464E-4
146.04474659861557        2.513086034107339E-4
146.15872701508434        3.2455710574023347E-4
146.48931541806624        3.8529458051437865E-4
146.61872165363025        3.4678515487333937E-4
147.0081279830159         3.0697277015176016E-4
147.19536026894303        3.033030645629481E-4
148.1797950515977         2.8400839107325037E-4
148.75643366691045        2.727064196271411E-4
148.93038208304785        2.6929707453637755E-4
149.31978841243347        2.6166480867917624E-4
149.50702069836058        2.5799510309041024E-4
150.4914554810153         2.387004296007629E-4
151.06809409632805        2.2739845815487506E-4
151.24204251246542        2.2398911306408242E-4
151.63144884185107        2.1635684720670335E-4
151.8186811277782         2.126871416178518E-4
152.8031159104329         1.9339246812790327E-4
153.37975452574562        2.0261788939911795E-4
153.55370294188302        2.217151435770881E-4
154.75299784692075        2.1185499134540137E-4
155.11477633985047        2.0888058446728245E-4
155.69141495516328        2.0413967836832293E-4
155.86536337130065        2.0270953982909408E-4
157.06465827633838        1.9284938759690307E-4
157.42643676926807        2.561764871645157E-4
157.67894084433829        3.1429710756562357E-4
157.92086528477327        2.7298855560876727E-4
158.0875254593738         2.355090525405961E-4
159.4581996837026         2.0253701692669933E-4
159.62485985830315        1.9852794962617266E-4
160.23252571419087        1.8391034036027826E-4
160.3991858887914         1.7990127305978488E-4
161.76986011312013        1.469292374455601E-4
161.93652028772073        1.4292017014507158E-4
162.54418614360844        1.2830256087938542E-4
162.71084631820904        1.2429349357887863E-4
164.08152054253776        9.132145796465295E-5
164.24818071713833        1.125950690498093E-4
164.4136468188702         1.3399139748701615E-4
164.7075139686779         1.2708925517179736E-4
164.99594628278004        1.6454482002104548E-4
165.8099447796816         2.0151981279742037E-4
166.33952929581775        1.9679969351430292E-4
166.92603087716472        1.9157227968451693E-4
167.30760671219767        1.8817134290861808E-4
168.1216052090992         1.809162780710417E-4
168.65118972523538        1.7619615878805773E-4
169.23769130658235        1.7587917208348693E-4
169.4594707702145         1.7659896151117437E-4
169.61926714161527        1.735795264069867E-4
170.58127431962004        1.5540190310879798E-4
170.96285015465298        1.4819183030739648E-4
171.54935173599995        1.371095795162938E-4
171.77113119963212        1.3291894181906752E-4
171.9309275710329         1.2989950671491064E-4
172.89293474903766        1.1172188341672212E-4
173.2745105840706         1.0451181061529307E-4
173.86101216541755        9.34295598243032E-5
174.08279162904967        8.92389221271359E-5
174.24258800045047        8.621948702302142E-5
175.20459517845526        6.804186372501949E-5
175.58617101348818        8.450560776243897E-5
176.11311335618979        9.072721133656893E-5
176.1206077532718         6.437937629898493E-5
176.13339848207607        3.803748321223534E-5
176.57426011923536        2.968706709078171E-5
176.9434621146022         1.1174183519042504E-4
177.4717451124958         1.9514518230378793E-4
178.30210467604695        1.8627307498777953E-4
178.8303876739406         1.806285522336379E-4
179.2551225440198         1.7609040573238826E-4
179.78340554191342        1.7044588297850837E-4
180.61376510546455        1.6157377566273937E-4
181.14204810335818        1.5040654971235393E-4
181.56678297343737        1.4106512529909313E-4
182.31991446188746        1.3429384420908383E-4
182.92542553488218        1.288497939453012E-4
183.4537085327758         1.2410008857673843E-4
183.878443402855          1.2028136735973925E-4
184.6315748913051         1.1351008626954925E-4
185.23708596429975        1.0806603600562112E-4
185.76536896219335        1.0331633063715982E-4
186.1901038322725         9.949760942026261E-5
186.94323532072266        9.272632833009059E-5
187.54874639371732        9.393368653774938E-5
187.83588465731344        9.524551580282172E-5
188.03874334507248        1.148458103504526E-4
188.25732351129108        1.357304981074937E-4
189.7585999411226         1.186425820594351E-4
189.97718010734124        1.161546461564642E-4
190.35040377449002        1.1190651798731798E-4
190.56898394070865        1.0941858208436685E-4
192.07026037054027        9.233066603634419E-5
192.2888405367589         1.2524181436619503E-4
192.60419887155282        1.5406996728632488E-4
192.84592407794167        1.394572007122408E-4
193.3476230590811         1.2677476736841197E-4
194.31811156233493        1.2076583347462111E-4
194.8715049654004         1.173394102195994E-4
195.15758450735927        1.1556810324348985E-4
195.65928348849872        1.1246175422210448E-4
196.62977199175253        1.0645282032814468E-4
197.183165394818          1.0302639707302657E-4
197.46924493677687        1.0125509009693677E-4
197.9709439179163         9.81487410756297E-5
198.9414324211701         9.213980718165234E-5
199.4948258242356         8.082496704577249E-5
199.78090536619447        7.174912133374202E-5
200.75139386944835        6.7720919871715E-5
201.3047872725138         6.542395282076033E-5
201.80648625365325        6.334155353153939E-5
202.09256579561213        6.215412470026071E-5
203.06305429886595        5.8125923238076474E-5
203.61644770193146        7.307521071800607E-5
203.9101114104167         8.733334509867385E-5
204.24009111172603        8.397569835451572E-5
204.51594183036192        8.084182486943703E-5
205.7925935213916         7.157204402790013E-5
205.87064823293088        7.102528118794266E-5
206.0145056306397         7.001757931102784E-5
206.60569015053142        6.587641062740272E-5
206.82760225977955        6.432194591052583E-5
208.1042539508092         5.5379171150693376E-5
208.18230866234845        5.4832408310729966E-5
208.3261660600573         5.3824706433804186E-5
208.91735057994902        4.9683537750162635E-5
209.13926268919712        4.812907303329375E-5
210.41591438022675        5.9831212047981256E-5
210.6256815518361         7.791496413453099E-5
210.83706420460405        7.533407815719647E-5
210.99682995446676        5.8452634931510745E-5
211.14438983943316        4.1437130533967E-5
211.62060373532003        6.50951449377463E-5
211.6424072103904         9.541668099386301E-5
213.14614182058986        9.09727236720338E-5
213.15355649045864        9.095081124398387E-5
213.16794529566025        9.090828829093494E-5
213.9322641647377         8.864951176789074E-5
213.954067639808          8.85850763867954E-5
215.45780225000746        8.414111906516482E-5
215.46521691987624        8.411920663711521E-5
215.47960572507776        8.399115153659102E-5
216.24392459415523        7.955656510249297E-5
217.72715115901258        7.111685085368979E-5
217.769462679425          7.087609387820528E-5
217.7912661544954         7.075202982515926E-5
218.55558502357283        6.640297553846164E-5
220.0388115884301         5.7963261289444766E-5
220.08112310884255        5.772250431395415E-5
220.1029265839129         5.759844026090186E-5
220.86724545299037        5.324938597416567E-5
222.35047201784772        4.480967172543356E-5
222.3927835382602         3.83560584972655E-5
222.4057732027414         3.2020071146317335E-5
222.43930563843927        3.170221184819017E-5
223.20852251859898        4.638190099249692E-5
224.1727482454961         6.48684689234385E-5
224.5332564986859         6.356561499911784E-5
225.25160439894694        6.096955132352386E-5
225.52018294801658        5.999892550972245E-5
226.4844086749137         8.97096657096133E-5
226.62251215138372        1.215113234961225E-4
227.0315623080969         1.1738321108582754E-4
227.2632769039239         1.1504475971751624E-4
227.40581296660957        1.0345055281801477E-4
227.61343697138395        9.158489956927859E-5
227.67272828289094        9.109659877235674E-5
229.20397203339064        7.848585489359612E-5
229.4708873496719         7.628764138914351E-5
229.71747339602712        7.425685205619562E-5
229.92509740080146        7.25469393486867E-5
229.9843887123085         7.205863855176823E-5
231.51563246280818        5.944789467302574E-5
231.78254777908944        5.7249681168582904E-5
232.02913382544477        5.521889183562885E-5
232.23675783021906        5.350897912810608E-5
232.29604914172603        5.302067833118364E-5
233.82729289222584        4.040993445245279E-5
234.0942082085071         2.2234874803952972E-5
234.28056431896215        4.560512223929235E-6
234.671705491558          3.498863266646546E-5
234.88728924576333        6.815305334146351E-5
236.25022492069104        6.292721840041203E-5
236.31859711203526        6.266506238447544E-5
236.46580867489632        6.210061657601653E-5
236.98336592097553        6.0116173149721596E-5
237.19894967518087        5.928957132531152E-5
238.56188535010858        5.406373638419866E-5
238.63025754145292        5.3801580368252224E-5
238.77746910431392        6.076294953611949E-5
239.0670352603521         6.68164260384039E-5
239.3321003344263         6.546866664544295E-5
239.49277436188277        6.371580447503876E-5
239.60565653963027        6.253580140507271E-5
240.9810346900848         5.956152033287718E-5
241.0434882775529         5.942646327744777E-5
241.8044347913003         5.778090215523927E-5
241.91731696904787        5.753679232657158E-5
243.29269511950235        5.45625112543926E-5
243.35514870697045        5.442745419897403E-5
244.11609522071785        5.2781893076690754E-5
244.22897739846542        5.253778324802574E-5
245.6043555489199         4.956350217587978E-5
245.66680913638805        4.398769417024231E-5
245.77427439576002        3.8155427352493945E-5
247.11007744454446        3.3288849143300986E-5
247.87076209818701        3.0517533893744545E-5
247.9085851037877         3.0379737670689613E-5
247.9750043301433         3.0137760112729465E-5
249.35185341194392        2.5121643593848153E-5
250.13591208575883        1.8762135624346885E-5
250.14550441438962        1.5240826514249392E-5
250.15081149959218        1.5230717128858927E-5
251.62417241396088        1.2424134469314484E-5
251.63907182779428        1.2395752803902986E-5
252.4475725151765         1.0855652216681288E-5
252.45716484380716        1.0837379936660673E-5
252.46247192900984        1.0827270551270692E-5
253.93583284337853        8.020687891779303E-6
253.95073225721183        7.992306226367876E-6
254.75923294459403        6.4522056391393365E-6
254.76882527322482        6.433933359118502E-6
254.77413235842744        6.423823973728401E-6
256.2474932727962         3.617241314228146E-6
256.2623926866294         8.547782588805653E-6
256.3167566364497         1.3197009414915251E-5
257.1602302904686         1.1871434811815956E-5
257.27945629404917        1.458415791606744E-5
257.58908551867717        1.2592953776041857E-5
257.818827015024          1.111550209424136E-5
257.86894891368837        2.317086354535027E-5
259.0225686675584         3.37013830341986E-5
259.1549888146103         3.3489352299019687E-5
260.00189898437714        3.2133282320837124E-5
260.07078324472127        3.202298505348118E-5
260.1219192526146         3.194110623376312E-5
261.30443101161467        4.444275220457182E-5
261.33031553621026        5.869524762639372E-5
261.42489238004936        5.8174271580761354E-5
261.70119030270394        5.665228593059873E-5
261.830344027032          5.138705958884539E-5
262.49715654131654        4.3404996084965554E-5
263.50644779138406        3.82159321394614E-5
263.7236525248005         3.709921855367105E-5
264.11692826561193        3.507727199745969E-5
264.65950640209843        3.2287717797448376E-5
265.793032029964          2.645992828033119E-5
265.963368416605          2.5584178686275297E-5
266.40351250419195        2.3321268138319453E-5
266.8218562628804         2.117043950991135E-5
268.07961626854393        1.4703924421150022E-5
268.2030843084096         1.1407736266928973E-5
268.7393462692303         7.277075665516519E-6
269.81720100871325        4.323954116945113E-6
270.32103758808034        2.9435355828892867E-6
270.405104186081          2.7132087373852293E-6
270.58494738285935        2.2204718218279026E-6
270.7132978709438         1.868815352516827E-6
271.25716318897304        3.787255182409905E-7
272.0192208863847         -1.7091708605029369E-6
272.3754400775982         -2.6851452019627905E-6
272.6071240637525         -3.3199162401076407E-6
273.1027643026021         7.796294313910924E-6
273.5941701146123         1.7817560170625356E-5
273.9696352202826         1.627948468419243E-5
274.4877137682708         1.5430198608441565E-5
275.0365892713239         1.4174347387626003E-5
275.284297327872          1.360758049150586E-5
275.518106688187          1.3072614421859232E-5
276.00355246087287        1.1961893205678999E-5
276.43052953216335        1.0984950942321932E-5
276.636178116464          1.0514417963133507E-5
276.8540513918554         1.0015914354653413E-5
277.43276167606524        8.691799846231464E-6
277.97900100006774        7.441980318712187E-6
278.7846424646572         7.942906648943128E-6
278.8337655412318         1.009124633016849E-5
279.2903049772084         1.2916197920819275E-5
279.3565054842656         1.749395399221953E-5
280.74684654382133        1.606321468377135E-5
280.85383560631146        1.5953116908679963E-5
281.8076140961354         1.497162508871574E-5
282.0172279840139         1.4755920584477196E-5
283.2641556627484         1.3472761727566654E-5
283.4739973888603         1.3256822764942785E-5
284.32492321506254        1.2381172132534123E-5
284.6779504837623         1.2017887176811297E-5
285.7814647816755         1.0882308771399637E-5
286.09415917140916        5.889535591247251E-6
286.4055028764637         -6.536766562094092E-7
286.6130162614952         -1.901527635782812E-6
287.1980290485428         -5.419415309711043E-6
287.62326092290664        -7.976484150759542E-6
288.00195347780794        -1.0253695693106394E-5
288.2162017435499         -1.1542045879455399E-5
288.3590001433231         -1.2400742888371975E-5
289.10582335494166        -1.6891653563962255E-5
289.3692448047346         -3.582438651676949E-6
289.6695310786112         9.866522789364469E-6
290.0780765690338         9.131037531731601E-6
291.0180773514263         7.798137240864901E-6
291.43138278787825        6.671479353479749E-6
291.84610876780357        5.540949108346817E-6
291.9710138930061         5.200461584900562E-6
292.55086080864714        3.619816755748859E-6
293.3243201118506         1.51139052257819E-6
293.4909313819975         1.0572133328198268E-6
293.8639512169784         4.037275398960178E-8
294.5954446337988         -1.9536557657114793E-6
295.21725743582283        -3.648698308323356E-6
295.59562075764705        -1.4531597513362436E-5
295.73065952067475        -2.509701973331638E-5
295.8289557760379         -2.5616697356452657E-5
296.619238499395          -1.3133139160596743E-5
297.55077768652563        1.037817322901661E-6
298.74599880854373        -2.1579122770422696E-6
298.9467085798571         -2.6945612245637105E-6
299.3652857149748         -3.813734334808977E-6
299.6707774390911         -1.3883737715545124E-6
299.8313063971414         9.498854289259998E-7
300                       0
