x,Bz_ag,Bx_ag,B_ag
0.15276381909547737,0.041588996922007904,-0.0002148924367295896,0.04158955209831126
0.1537688442211055,0.04204303193616392,-0.00021968071509638406,0.042043605863459
0.15477386934673365,0.04250699907115313,-0.00022461507599076346,0.04250759252142346
0.1557788944723618,0.04298119895665794,-0.00022970166558628407,0.042981812742216755
0.15678391959798993,0.04346594488725339,-0.000234946956605491,0.0434665798633176
0.15778894472361807,0.043961563497427844,-0.00024035776937292216,0.04396222056488591
0.1587939698492462,0.04446839548032115,-0.00024594129442580563,0.04446907558871165
0.15979899497487435,0.044986796353351524,-0.0002517051168501635,0.0449875005040708
0.1608040201005025,0.045517137274427,-0.0002576572425138455,0.04551786652418643
0.16180904522613063,0.04605980591260621,-0.0002638061263286304,0.04606056137716129
0.16281407035175877,0.04661520737755977,-0.00027016070271418966,0.046615990235735566
0.1638190954773869,0.047183765212160424,-0.0002767304185192932,0.047184576710200696
0.16482412060301505,0.04776592245380906,-0.0002835252685819468,0.047766763910078995
0.16582914572864318,0.048362142769477576,-0.00029055583415461806,0.04836301557955308
0.16683417085427132,0.048972911670815834,-0.00029783332452108286,0.04897381731299619
0.1678391959798995,0.04959873781586721,-0.00030536962205773095,0.049599677857151574
0.16884422110552763,0.05024015440457976,-0.00031317733107348583,0.05024113050715234
0.16984924623115577,0.05089772067608497,-0.00032126983080950323,0.05089873460435884
0.1708542713567839,0.051572023516401465,-0.0003296613330039537,0.051573077144676405
0.17185929648241205,0.052263679186143705,-0.0003383669444602289,0.052264774506939705
0.1728643216080402,0.05297333517871984,-0.00034740273511281515,0.05297447431185477
0.17386934673366833,0.053701672220543395,-0.00035678581218036916,0.05370285742303156
0.17487437185929647,0.054449406426027025,-0.00036653440098536694,0.05445064010288381
0.1758793969849246,0.05521729162129923,-0.0003766679331581856,0.05521857633734749
0.17688442211055275,0.056006121852306856,-0.00038720714299303016,0.056007460345091784
0.1778894472361809,0.056816734094216614,-0.0003981741728260321,0.05681812928814906
0.17889447236180903,0.057650011181226694,-0.0004095926883833492,0.05765146620308923
0.17989949748743717,0.05850688497769297,-0.0004214880052084561,0.05850840317365985
0.1809045226130653,0.059388339813933835,-0.0004338872273896237,0.05938992476827506
0.18190954773869344,0.06029541621252872,-0.00044681939991531245,0.06029707176818964
0.18291457286432158,0.06122921493394528,-0.00046031567626218133,0.06123094521521842
0.18391959798994972,0.062190901373458174,-0.0004744095029157103,0.06219271081099182
0.18492462311557786,0.06318171034526905,-0.0004891368228067616,0.06318360370368964
0.185929648241206,0.06420295129349286,-0.0005045362998672138,0.0642049337019555
0.18693467336683414,0.06525601397488923,-0.0005206495672330624,0.06525809096091303
0.18793969849246228,0.06634237466316256,-0.0005375215019689669,0.06634455219015735
