% Column 0: Length, mm
% Column 1: B.n, Tesla
0.00000000e+000	5.96619052e-002	
1.00671141e+000	5.96470790e-002	
2.01342282e+000	5.95822898e-002	
3.02013423e+000	5.96315826e-002	
4.02684564e+000	5.97045197e-002	
5.03355705e+000	5.97774567e-002	
6.04026846e+000	5.99456103e-002	
7.04697987e+000	6.02034405e-002	
8.05369128e+000	6.04612707e-002	
9.06040268e+000	6.07191010e-002	
1.00671141e+001	6.08848532e-002	
1.10738255e+001	6.09012017e-002	
1.20805369e+001	6.10721190e-002	
1.30872483e+001	6.13197665e-002	
1.40939597e+001	6.15674140e-002	
1.51006711e+001	6.15339686e-002	
1.61073826e+001	6.13121572e-002	
1.71140940e+001	6.10903457e-002	
1.81208054e+001	6.17075268e-002	
1.91275168e+001	6.16452725e-002	
2.01342282e+001	6.12107740e-002	
2.11409396e+001	6.07762754e-002	
2.21476510e+001	6.04734053e-002	
2.31543624e+001	6.01488953e-002	
2.41610738e+001	5.93337298e-002	
2.51677852e+001	5.85254299e-002	
2.61744966e+001	5.77171299e-002	
2.71812081e+001	5.65443055e-002	
2.81879195e+001	5.46014255e-002	
2.91946309e+001	5.18170373e-002	
3.02013423e+001	4.90326491e-002	
3.12080537e+001	4.62331282e-002	
3.22147651e+001	4.27453892e-002	
3.32214765e+001	3.85255545e-002	
3.42281879e+001	3.33782499e-002	
3.52348993e+001	2.86006354e-002	
3.62416107e+001	2.46091417e-002	
3.72483221e+001	2.11442443e-002	
3.82550336e+001	1.82933666e-002	
3.92617450e+001	1.54424888e-002	
4.02684564e+001	4.58019781e-001	
4.12751678e+001	4.57158698e-001	
4.22818792e+001	4.56297614e-001	
4.32885906e+001	4.45948780e-001	
4.42953020e+001	4.31707078e-001	
4.53020134e+001	4.20094647e-001	
4.63087248e+001	4.13689526e-001	
4.73154362e+001	4.10787681e-001	
4.83221477e+001	4.04020724e-001	
4.93288591e+001	3.97253768e-001	
5.03355705e+001	3.90486811e-001	
5.13422819e+001	3.83756595e-001	
5.23489933e+001	3.77867917e-001	
5.33557047e+001	3.72911181e-001	
5.43624161e+001	3.67954445e-001	
5.53691275e+001	3.62997709e-001	
5.63758389e+001	3.52618061e-001	
5.73825503e+001	3.42778355e-001	
5.83892617e+001	3.33262574e-001	
5.93959732e+001	3.23746793e-001	
6.04026846e+001	3.18467964e-001	
6.14093960e+001	3.13384356e-001	
6.24161074e+001	3.08354288e-001	
6.34228188e+001	3.04740045e-001	
6.44295302e+001	3.01080931e-001	
6.54362416e+001	2.97421817e-001	
6.64429530e+001	2.89533714e-001	
6.74496644e+001	2.79682070e-001	
6.84563758e+001	2.68191381e-001	
6.94630872e+001	2.56419352e-001	
7.04697987e+001	2.47347198e-001	
7.14765101e+001	2.39549963e-001	
7.24832215e+001	2.31634662e-001	
7.34899329e+001	2.23719360e-001	
7.44966443e+001	2.16846747e-001	
7.55033557e+001	2.08345754e-001	
7.65100671e+001	1.99844762e-001	
7.75167785e+001	1.91335255e-001	
7.85234899e+001	1.82824351e-001	
7.95302013e+001	1.74253673e-001	
8.05369128e+001	1.66395217e-001	
8.15436242e+001	1.58536761e-001	
8.25503356e+001	1.50691202e-001	
8.35570470e+001	1.44064098e-001	
8.45637584e+001	1.37330697e-001	
8.55704698e+001	1.31033039e-001	
8.65771812e+001	1.24982591e-001	
8.75838926e+001	1.18437951e-001	
8.85906040e+001	1.11989380e-001	
8.95973154e+001	1.08598949e-001	
9.06040268e+001	1.04302893e-001	
9.16107383e+001	9.86910253e-002	
9.26174497e+001	9.37465397e-002	
9.36241611e+001	9.02871931e-002	
9.46308725e+001	8.64356561e-002	
9.56375839e+001	8.25841192e-002	
9.66442953e+001	7.87325823e-002	
9.76510067e+001	7.48810454e-002	
9.86577181e+001	7.18320088e-002	
9.96644295e+001	6.88127971e-002	
1.00671141e+002	6.57640694e-002	
1.01677852e+002	6.27153416e-002	
1.02684564e+002	5.96666138e-002	
1.03691275e+002	5.66178860e-002	
1.04697987e+002	5.51212803e-002	
1.05704698e+002	5.32110200e-002	
1.06711409e+002	5.11763159e-002	
1.07718121e+002	4.91416119e-002	
1.08724832e+002	4.70507357e-002	
1.09731544e+002	4.49712384e-002	
1.10738255e+002	4.28310086e-002	
1.11744966e+002	4.06907789e-002	
1.12751678e+002	3.93299082e-002	
1.13758389e+002	3.78066037e-002	
1.14765101e+002	3.62832992e-002	
1.15771812e+002	3.47599947e-002	
1.16778523e+002	3.30507623e-002	
1.17785235e+002	3.12793936e-002	
1.18791946e+002	2.99397465e-002	
1.19798658e+002	2.86586946e-002	
1.20805369e+002	2.74854819e-002	
1.21812081e+002	2.62120270e-002	
1.22818792e+002	2.49068748e-002	
1.23825503e+002	2.36017225e-002	
1.24832215e+002	2.27899026e-002	
1.25838926e+002	2.20008109e-002	
1.26845638e+002	2.08967019e-002	
1.27852349e+002	1.96495724e-002	
1.28859060e+002	1.84870870e-002	
1.29865772e+002	1.74014966e-002	
1.30872483e+002	1.65291423e-002	
1.31879195e+002	1.57603632e-002	
1.32885906e+002	1.49915842e-002	
1.33892617e+002	1.42201487e-002	
1.34899329e+002	1.33471716e-002	
1.35906040e+002	1.22661329e-002	
1.36912752e+002	1.11850942e-002	
1.37919463e+002	1.01228257e-002	
1.38926174e+002	9.08235125e-003	
1.39932886e+002	8.15179642e-003	
1.40939597e+002	7.35712263e-003	
1.41946309e+002	6.46754780e-003	
1.42953020e+002	5.61860505e-003	
1.43959732e+002	4.92619100e-003	
1.44966443e+002	4.09640440e-003	
1.45973154e+002	3.19719475e-003	
1.46979866e+002	2.36632369e-003	
1.47986577e+002	1.64864176e-003	
1.48993289e+002	8.12243150e-004	
1.50000000e+002	7.80386825e-005	
